race_id	着順	枠	馬番	馬名	性齢	斤量	騎手	タイム	着差	人気	単勝オッズ	後3F	コーナー通過順	厩舎	馬体重(増減)	horse_id	jockey_id	trainer_id
202305020501	1	1	2	フィールザオーラ	牝3	54.0	三浦	1:39.9		2.0	4.5	40.1	1-1	美浦武井	452(-10)	2020103565	01122	01147
202305020501	2	8	16	サヴァリア	牝3	54.0	津村	1:40.2	1.3/4	3.0	8.1	39.7	6-6	美浦小島	458(-4)	2020103628	01092	01068
202305020501	3	6	11	スピリチュアル	牝3	54.0	内田博	1:40.3	1	4.0	10.2	40.3	2-2	美浦武藤	428(-6)	2020104634	00422	01064
202305020501	4	2	3	ヒメワカバ	牝3	54.0	吉田豊	1:40.4	クビ	5.0	15.6	39.0	12-12	美浦高橋文	490(+6)	2020105056	00733	01134
202305020501	5	6	12	パールシェル	牝3	54.0	レーン	1:40.6	1	1.0	1.5	40.5	4-4	美浦萩原	452(0)	2020103564	05585	01017
202305020501	6	5	9	モンセラット	牝3	54.0	横山武	1:40.9	2	7.0	40.6	40.9	2-2	美浦斎藤誠	464(-2)	2020100709	01170	01086
202305020501	7	4	8	ホウオウヴィーナス	牝3	54.0	菅原明	1:41.2	1.3/4	8.0	85.2	40.6	6-6	美浦高木	504(-10)	2020103936	01179	01088
202305020501	8	3	5	キッカケ	牝3	54.0	木幡巧	1:41.3	3/4	6.0	28.6	40.4	8-8	美浦伊藤大	412(-10)	2020105943	01162	01109
202305020501	9	3	6	イチゴホイップ	牝3	54.0	丸田	1:41.4	クビ	16.0	498.7	39.6	16-14	美浦的場	454(-3)	2020107092	01117	01063
202305020501	10	7	13	マリノファルコン	牝3	54.0	柴田善	1:41.5	1/2	9.0	90.6	40.2	10-10	美浦水野	506(-6)	2020101426	00641	01094
202305020501	11	2	4	レイズオブスター	牝3	54.0	柴田大	1:41.7	1	10.0	223.7	39.8	15-14	美浦松山	462(+6)	2020102230	01009	01100
202305020501	12	5	10	ブロードアクト	牝3	54.0	古川吉	1:41.7	アタマ	15.0	471.3	40.5	9-10	美浦杉浦	460(-2)	2020104294	01015	01008
202305020501	13	1	1	モノノフピンク	牝3	51.0	▲小林勝	1:42.1	2.1/2	12.0	248.3	41.7	4-5	美浦小笠	462(+8)	2020107024	01205	01076
202305020501	14	8	15	クラシカルタイプ	牝3	53.0	☆永野	1:42.4	1.1/2	13.0	297.3	41.3	10-9	美浦池上	454(+10)	2020106830	01188	01150
202305020501	15	7	14	アイヴカムバック	牝3	54.0	大野	1:42.8	2.1/2	14.0	451.3	41.3	12-12	美浦松山	430(+2)	2020106989	01096	01100
202305020501	16	4	7	ギフトオブザナイル	牝3	54.0	杉原	1:43.4	3.1/2	11.0	246.9	41.6	12-14	美浦和田郎	428(-4)	2020102893	01135	01114
202305020502	1	6	11	ハヤブサジェット	セ3	56.0	石川	1:18.9		1.0	1.9	36.9	3-3	美浦青木	444(-14)	2020105049	01150	01156
202305020502	2	8	16	クリノアルバトロス	牡3	56.0	松岡	1:19.8	5	3.0	10.1	36.7	10-10	美浦伊藤伸	496(0)	2020101983	01085	01031
202305020502	3	1	2	サクセスバラード	牡3	56.0	横山武	1:20.1	1.1/2	2.0	2.6	37.8	4-4	美浦竹内	460(+2)	2020104898	01170	01152
202305020502	4	4	8	ジェイエルバルカー	牡3	56.0	木幡巧	1:20.2	1/2	11.0	330.1	38.4	1-1	美浦小西	496(+2)	2020100131	01162	00405
202305020502	5	8	15	イーデンテソーロ	牡3	56.0	戸崎圭	1:20.4	1	5.0	19.1	37.7	7-7	美浦畠山	460(+4)	2020102384	05386	01048
202305020502	6	2	3	オブシディアン	牡3	56.0	大野	1:21.3	5	9.0	52.6	37.4	16-15	美浦浅野	504(-2)	2020100307	01096	00421
202305020502	7	7	13	ドラヴァイト	牡3	56.0	丸田	1:21.4	3/4	8.0	46.8	38.4	9-9	美浦加藤和	440(+2)	2020103935	01117	01077
202305020502	8	3	6	オータムエッジ	牡3	55.0	☆永野	1:21.5	クビ	6.0	20.1	38.3	12-12	美浦金成	460(+6)	2020100501	01188	01132
202305020502	9	7	14	マテンロウブルース	牡3	56.0	岩部	1:21.7	1.1/2	12.0	469.2	38.0	14-14	美浦浅野	446(+2)	2020106426	00726	00421
202305020502	10	5	10	フジジュンフェイス	牝3	54.0	杉原	1:21.9	3/4	4.0	18.1	38.8	10-10	美浦伊藤大	438(-12)	2020105332	01135	01109
202305020502	11	2	4	イチザブレーヴ	牡3	56.0	野中	1:22.1	1.1/4	14.0	714.4	38.5	12-13	美浦根本	458(+2)	2020109124	01158	01029
202305020502	12	5	9	ニシノレールガン	牝3	51.0	▲小林勝	1:22.1	ハナ	10.0	120.3	40.2	2-2	美浦武藤	454(+2)	2020106361	01205	01064
202305020502	13	1	1	グランドジャヌー	牡3	56.0	宮崎	1:22.1	クビ	15.0	718.7	39.4	8-7	美浦本間	462(+3)	2020104047	01118	01056
202305020502	14	3	5	モモロイヤル	牝3	54.0	田辺	1:22.5	2.1/2	7.0	30.9	39.9	6-6	美浦尾形	456(-8)	2020101859	01075	01141
202305020502	15	6	12	ノースサイド	牡3	56.0	古川吉	1:22.7	1	16.0	775.6	38.4	15-16	美浦勢司	476(+6)	2020104583	01015	01047
202305020502	16	4	7	ジンジャーパン	牡3	56.0	西村太	1:23.5	5	13.0	559.8	41.2	4-4	美浦伊藤圭	426(-8)	2020103040	01131	01023
202305020503	1	5	10	レディアス	牝3	54.0	津村	1:25.7		1.0	1.7	37.6	3-3	美浦鈴木慎	422(-2)	2020102562	01092	01179
202305020503	2	2	3	サイタブラウン	牡3	56.0	木幡巧	1:26.6	5	4.0	11.2	38.4	3-3	美浦杉浦	458(-4)	2020106479	01162	01008
202305020503	3	6	11	エリカボニータ	牝3	51.0	▲小林勝	1:26.9	1.3/4	8.0	26.4	39.0	2-2	美浦伊藤圭	468(-18)	2020110003	01205	01023
202305020503	4	7	14	マーゴットバモス	牡3	56.0	丸田	1:27.1	1.1/4	2.0	5.4	38.8	5-5	美浦伊坂	484(-10)	2020100450	01117	01177
202305020503	5	1	1	ハクサンモンチュ	牡3	54.0	△小林脩	1:27.2	クビ	11.0	115.8	38.3	10-9	美浦武藤	470(-10)	2020100785	01183	01064
202305020503	6	8	16	グングニル	牡3	56.0	武士沢	1:27.3	3/4	10.0	50.4	38.8	6-6	美浦佐藤	460(-4)	2020100018	01029	01035
202305020503	7	1	2	シズカノウミ	牝3	54.0	田中勝	1:27.4	クビ	9.0	29.7	38.7	8-8	美浦松山	450(+2)	2020101045	00684	01100
202305020503	8	6	12	ブルーゴールド	牡3	56.0	的場	1:28.3	5	15.0	431.0	39.0	11-11	美浦的場	482(+6)	2020104951	01108	01063
202305020503	9	5	9	タカラアーサー	牡3	56.0	松岡	1:28.5	1.1/4	5.0	22.1	38.6	15-14	美浦堀内	494(0)	2020105366	01085	01189
202305020503	10	7	13	フロストシティ	牡3	55.0	☆永野	1:28.6	3/4	6.0	26.3	39.3	11-11	美浦池上	468(-2)	2020110033	01188	01150
202305020503	11	3	6	コンスピキュアス	牡3	56.0	戸崎圭	1:28.9	2	3.0	6.0	39.9	8-10	美浦栗田	444(-6)	2020102958	05386	01127
202305020503	12	2	4	アールスペック	牡3	56.0	石橋脩	1:29.1	1	7.0	26.4	41.2	1-1	美浦牧	510(+8)	2020101860	01077	01106
202305020503	13	8	15	アパラージタ	牡3	56.0	吉田豊	1:29.3	1.1/4	16.0	600.5	39.6	13-13	美浦浅野	404(+4)	2020104970	00733	00421
202305020503	14	3	5	メイショウイセ	牡3	56.0	野中	1:29.4	1/2	13.0	211.8	38.5	16-16	美浦高柳瑞	444(-4)	2020101740	01158	01118
202305020503	15	4	8	ペイシャボビー	牡3	56.0	横山和	1:29.9	3	12.0	194.6	40.0	14-14	美浦小西	506(-2)	2020104574	01140	00405
202305020503	16	4	7	カラードレス	牝3	54.0	柴田大	1:30.9	6	14.0	369.7	42.4	7-6	美浦宗像	448(+2)	2020105202	01009	00420
202305020504	1	7	15	シロノクミキョク	牝3	54.0	横山武	1:34.8		6.0	8.8	35.2	3-4	美浦鈴木伸	438(+2)	2020100620	01170	01026
202305020504	2	6	12	アリダンジェロ	牝3	54.0	戸崎圭	1:34.8	クビ	2.0	5.1	35.1	5-5	美浦西田	494(-8)	2020102768	05386	01187
202305020504	3	3	6	グランドカリナン	牡3	56.0	津村	1:34.9	1/2	1.0	2.3	34.4	15-14	美浦田島	450(0)	2020106234	01092	01112
202305020504	4	8	18	ルージュナディア	牝3	54.0	横山和	1:35.1	1.1/4	3.0	7.5	35.8	1-1	美浦国枝	430(-2)	2020110122	01140	00399
202305020504	5	2	3	マンスール	牡3	56.0	石川	1:35.3	1.1/4	4.0	8.1	35.3	10-8	美浦栗田	470(+2)	2020105570	01150	01127
202305020504	6	7	13	ルージュアマルフィ	牝3	54.0	菅原明	1:35.3	クビ	7.0	14.5	35.3	8-8	美浦鹿戸	478(-6)	2020110121	01179	01097
202305020504	7	7	14	メトロフィルム	牝3	54.0	杉原	1:35.4	1/2	17.0	319.0	35.7	6-5	美浦清水英	436(0)	2020106584	01135	01080
202305020504	8	8	17	ワビスケ	牝3	54.0	柴田大	1:35.5	クビ	13.0	209.9	36.1	3-2	美浦金成	458(0)	2020103158	01009	01132
202305020504	9	3	5	ラピスパイライト	牝3	54.0	木幡巧	1:35.6	1/2	14.0	212.6	35.2	12-14	美浦清水英	434(+15)	2020110142	01162	01080
202305020504	10	5	10	ニシノカナン	牡3	56.0	大野	1:35.7	クビ	9.0	64.3	35.3	15-14	美浦杉浦	502(+2)	2020105485	01096	01008
202305020504	11	2	4	ナイトブレーカー	牡3	56.0	三浦	1:35.7	アタマ	5.0	8.7	35.8	6-7	美浦武井	466(-4)	2020106478	01122	01147
202305020504	12	6	11	メリープランク	牝3	53.0	☆永野	1:35.8	3/4	11.0	107.3	35.0	17-17	美浦相沢	368(0)	2020103244	01188	01020
202305020504	13	4	7	キタノファルコン	牡3	56.0	野中	1:35.9	1/2	15.0	229.4	35.6	12-12	美浦高橋裕	472(+2)	2020105700	01158	00412
202305020504	14	1	1	ブランディー	牝3	52.0	△小林脩	1:36.1	1.1/2	8.0	45.8	36.0	8-10	美浦和田雄	430(-4)	2020104351	01183	01143
202305020504	15	8	16	スッピン	牝3	54.0	内田博	1:36.2	1/2	12.0	113.5	36.8	2-2	美浦深山	470(0)	2020103843	00422	01174
202305020504	16	1	2	ゴールドモニター	牝3	54.0	丸田	1:36.3	3/4	10.0	105.6	36.0	12-12	美浦天間	420(-10)	2020105833	01117	01090
202305020504	17	5	9	ラッキータリスマン	牡3	56.0	石橋脩	1:36.6	2	16.0	267.1	35.8	17-17	美浦中川	480(0)	2020100505	01077	01081
202305020504	18	4	8	シバノナスタチウム	牝3	54.0	菅原隆	1:37.5	5	18.0	854.2	37.3	10-10	美浦小手川	398(-2)	2020105435	01129	01171
202305020505	1	5	6	ビップスコーピオン	牡3	56.0	Ｍデム	2:15.5		2.0	2.7	38.6	2-2-5-4	美浦田島	456(0)	2020103199	05212	01112
202305020505	2	5	5	シンボリタイプ	牡3	56.0	田辺	2:15.6	1.1/4	6.0	25.0	38.2	11-11-11-8	美浦菊川	526(+4)	2020101684	01075	01052
202305020505	3	7	9	ショウナンガロ	牡3	56.0	内田博	2:16.7	7	5.0	10.1	39.8	8-7-5-4	美浦武市	494(-2)	2020105372	00422	01089
202305020505	4	6	7	セイウンデイスター	牡3	56.0	大野	2:16.8	クビ	3.0	8.5	39.3	8-10-10-10	美浦萱野	438(-8)	2020100417	01096	01024
202305020505	5	3	3	レッドルキフェル	牡3	56.0	戸崎圭	2:17.3	3	4.0	8.6	40.7	4-4-2-2	美浦田中博	450(+6)	2020100522	05386	01162
202305020505	6	8	12	ワイルドハンター	牡3	56.0	木幡巧	2:17.6	1.1/2	8.0	66.3	40.3	7-7-8-8	美浦小笠	454(-2)	2020106571	01162	01076
202305020505	7	8	11	タイムトラベラー	牡3	56.0	武士沢	2:18.2	4	12.0	268.9	40.5	12-12-12-12	美浦佐藤	464(+6)	2020100066	01029	01035
202305020505	8	1	1	サクラトップハーツ	牡3	56.0	津村	2:18.3	クビ	9.0	74.6	41.9	1-1-1-1	美浦奥平	484(+10)	2020106238	01092	01074
202305020505	9	2	2	ウインクリエ	牡3	56.0	松岡	2:18.6	1.3/4	10.0	166.6	41.7	4-4-4-4	美浦小手川	462(0)	2020100178	01085	01171
202305020505	10	6	8	ステラデルシエロ	牡3	56.0	レーン	2:18.6	クビ	1.0	2.2	42.1	2-2-2-2	美浦畠山	476(+2)	2020102859	05585	01048
202305020505	11	7	10	ルーフォン	牝3	54.0	菅原明	2:18.7	3/4	7.0	29.1	41.5	4-6-7-7	美浦蛯名正	452(-2)	2020102986	01179	01191
202305020505	12	4	4	クレスティア	牝3	53.0	☆永野	2:22.2	大	11.0	264.4	44.7	8-7-8-10	美浦黒岩	580(+8)	2020103544	01188	01133
202305020506	1	2	2	ブライアンセンス	牡3	56.0	横山武	1:36.5		1.0	1.7	37.0	5-5	美浦斎藤誠	488(-4)	2020106565	01170	01086
202305020506	2	3	5	ブレイゼスト	牡3	56.0	石橋脩	1:36.9	2.1/2	3.0	6.4	37.9	2-2	美浦牧	540(0)	2020100631	01077	01106
202305020506	3	8	14	ルルシュシュ	牝3	54.0	北村宏	1:37.9	6	13.0	245.7	38.7	3-3	美浦金成	484(-4)	2020100572	01043	01132
202305020506	4	2	3	ヴァナルガンド	牡3	56.0	レーン	1:38.1	1.1/2	2.0	3.3	37.2	11-11	美浦稲垣	460(0)	2020104567	05585	01167
202305020506	5	5	9	モンテイゾラ	牡3	56.0	三浦	1:38.6	3	10.0	90.2	39.7	1-1	美浦高柳瑞	486(0)	2020103612	01122	01118
202305020506	6	6	11	ロミオボス	牡3	53.0	▲小林勝	1:38.6	ハナ	8.0	60.6	37.9	9-10	美浦加藤征	466(+6)	2020102896	01205	01059
202305020506	7	5	8	ピッチパーフェクト	牝3	53.0	☆永野	1:38.7	1/2	11.0	190.0	38.1	9-8	美浦伊藤圭	480(+4)	2020104134	01188	01023
202305020506	8	4	7	ペンティメント	牡3	56.0	石川	1:38.8	クビ	4.0	10.5	39.2	5-5	美浦嘉藤	506(+2)	2020102641	01150	01195
202305020506	9	1	1	キープブライトン	牡3	56.0	大野	1:38.8	クビ	9.0	86.5	37.9	11-11	美浦栗田	464(-4)	2020101008	01096	01127
202305020506	10	3	4	スナイチゴールド	牡3	56.0	吉田豊	1:39.3	3	14.0	291.1	39.5	7-7	美浦加藤和	522(+2)	2020106457	00733	01077
202305020506	11	7	12	モカラエース	牡3	56.0	古川吉	1:39.4	1/2	6.0	34.6	40.0	3-4	栗東高柳大	454(0)	2020103979	01015	01159
202305020506	12	7	13	ジャクソン	牡3	56.0	木幡初	1:39.5	1/2	12.0	228.2	37.3	13-13	美浦武市	486(-8)	2020104354	01153	01089
202305020506	13	4	6	イルディヴィーノ	牡3	56.0	津村	1:40.5	6	7.0	55.6	40.0	7-8	美浦稲垣	480(+2)	2020103349	01092	01167
202305020506	14	8	15	ポンサン	牡3	56.0	横山和	1:41.0	3	5.0	30.6	38.5	15-14	美浦小西	470(-4)	2020100838	01140	00405
202305020506	15	6	10	セイジグラット	牡3	54.0	△小林脩	1:43.5	大	15.0	838.1	40.4	13-15	美浦天間	486(+2)	2020101937	01183	01090
202305020507	1	1	2	リサリサ	牝3	54.0	三浦	1:20.6		9.0	46.9	33.9	8-9	美浦田村	472(+2)	2020109067	01122	01027
202305020507	2	8	16	アルナージェイン	牝3	54.0	レーン	1:20.6	ハナ	1.0	2.2	34.6	3-3	栗東奥村豊	480(-4)	2020103692	05585	01146
202305020507	3	6	12	トーセンエスクード	牡3	56.0	吉田豊	1:20.7	クビ	6.0	13.8	33.9	11-11	美浦菊沢	432(-2)	2020102488	00733	01115
202305020507	4	4	7	サトノヴィレ	牡3	56.0	菅原明	1:20.8	1/2	2.0	5.7	33.7	14-15	美浦鹿戸	494(-2)	2020104753	01179	01097
202305020507	5	7	14	ハッピーパンニャ	牡3	55.0	☆永野	1:20.9	3/4	11.0	48.6	33.9	14-13	美浦黒岩	478(-4)	2020104340	01188	01133
202305020507	6	7	13	アンタノバラード	牝3	54.0	田辺	1:21.0	1	5.0	10.1	34.7	5-5	美浦伊藤大	428(+2)	2020106963	01075	01109
202305020507	7	3	5	フミサウンド	牡3	56.0	石川	1:21.1	クビ	7.0	26.3	34.9	3-4	美浦鹿戸	438(-4)	2020103218	01150	01097
202305020507	8	8	15	フォーカルフラワー	牝3	54.0	横山武	1:21.2	3/4	3.0	6.5	34.4	8-11	美浦国枝	436(0)	2020102926	01170	00399
202305020507	9	3	6	ルージュイストリア	牝3	54.0	大野	1:21.3	1/2	13.0	60.6	34.7	8-8	美浦大竹	462(+6)	2020103701	01096	01102
202305020507	10	6	11	ブルーイングリーン	牝3	54.0	武士沢	1:21.4	1/2	14.0	263.7	35.5	2-2	美浦小手川	474(+8)	2020105072	01029	01171
202305020507	11	1	1	セフィロ	牝3	54.0	戸崎圭	1:21.5	1/2	4.0	7.6	35.1	5-6	美浦菊沢	452(-6)	2020102836	05386	01115
202305020507	12	2	4	マーブルマカロン	牝3	54.0	津村	1:21.8	2	8.0	29.3	34.8	11-13	美浦林	414(-2)	2020100818	01092	01163
202305020507	13	4	8	ゴキゲンサン	牝3	54.0	Ｍデム	1:21.8	1/2	10.0	48.1	35.4	5-6	美浦伊藤大	490(-4)	2020106623	05212	01109
202305020507	14	5	9	シルヴァーゴースト	牝3	54.0	柴田大	1:22.0	1	15.0	501.1	36.3	1-1	美浦岩戸	442(+2)	2020106750	01009	01051
202305020507	15	2	3	シュバルツガイスト	牡3	56.0	北村宏	1:22.7	4	12.0	53.6	36.0	11-9	美浦国枝	492(-4)	2020103575	01043	00399
202305020507	16	5	10	デイドリームビーチ	牡3	56.0	杉原	1:23.1	2.1/2	16.0	597.1	35.8	16-16	美浦石毛	452(+8)	2020106973	01135	00428
202305020508	1	7	13	ムーヴ	牡4	58.0	三浦	1:18.1		1.0	2.1	35.9	8-8	美浦池上	468(-4)	2019101759	01122	01150
202305020508	2	1	2	エスパダアスール	牝5	54.0	△小林脩	1:18.4	1.3/4	6.0	21.0	37.6	1-1	美浦武藤	444(+4)	2018103430	01183	01064
202305020508	3	6	11	キャプテンローレル	牡4	58.0	横山和	1:18.5	1	4.0	10.4	37.3	3-3	美浦田村	470(-4)	2019100051	01140	01027
202305020508	4	3	5	ウイスキータイム	牝4	56.0	野中	1:18.8	1.1/2	8.0	34.1	36.6	8-8	美浦根本	478(-4)	2019102282	01158	01029
202305020508	5	8	16	シーオブドリームス	牝5	56.0	津村	1:19.0	1.1/4	10.0	56.0	38.0	2-2	美浦矢野	492(+10)	2018106472	01092	01108
202305020508	6	5	10	ケイツーマルカ	牝5	56.0	横山武	1:19.3	1.3/4	7.0	24.3	36.1	14-14	美浦鈴木伸	504(-7)	2018101519	01170	01026
202305020508	7	2	3	トーアスカーレット	牝4	56.0	石橋脩	1:19.3	アタマ	5.0	10.4	36.8	10-10	美浦勢司	474(+2)	2019105008	01077	01047
202305020508	8	7	14	レイデルマール	セ5	58.0	石川	1:19.3	アタマ	2.0	3.9	37.9	4-4	美浦相沢	502(0)	2018101744	01150	01020
202305020508	9	4	7	マイネルシトラス	牡4	58.0	戸崎圭	1:19.3	ハナ	3.0	6.9	37.2	7-7	美浦武市	532(+6)	2019103542	05386	01089
202305020508	10	5	9	サフランブライト	牡4	58.0	木幡巧	1:19.4	1/2	12.0	89.3	36.5	10-13	美浦小西	526(+4)	2019102728	01162	00405
202305020508	11	8	15	ロイヤルブライド	牝5	56.0	丸田	1:20.1	4	16.0	484.8	37.6	10-10	美浦南田	464(-2)	2018106044	01117	00437
202305020508	12	6	12	シャイニーデューク	牡4	55.0	▲小林勝	1:20.7	3.1/2	15.0	221.4	39.1	6-6	美浦小野	496(+4)	2019101228	01205	01125
202305020508	13	2	4	ヒノデミッチー	牡4	58.0	北村宏	1:20.7	アタマ	9.0	47.2	37.2	15-15	美浦松永康	518(0)	2019102982	01043	01093
202305020508	14	4	8	サーストンシカゴ	セ6	58.0	的場	1:21.1	2.1/2	11.0	83.5	36.9	16-16	美浦的場	498(-2)	2017103353	01108	01063
202305020508	15	1	1	ケイティマジック	セ4	57.0	☆永野	1:21.3	1.1/4	13.0	139.6	38.8	10-10	美浦清水英	464(-28)	2019102785	01188	01080
202305020508	16	3	6	ルージュブラン	牝5	56.0	杉原	1:21.4	1/2	14.0	217.9	39.9	4-4	美浦伊坂	460(-4)	2018104601	01135	01177
202305020509	1	5	5	ボーンディスウェイ	牡4	58.0	石橋脩	1:59.9		2.0	2.4	33.9	2-2-2	美浦牧	490(-4)	2019104658	01077	01106
202305020509	2	6	6	リリーブライト	牡5	58.0	内田博	2:00.0	1/2	6.0	31.2	33.6	6-7-5	美浦西田	472(-2)	2018104841	00422	01187
202305020509	3	1	1	マイネルクリソーラ	牡4	58.0	レーン	2:00.0	クビ	1.0	2.3	33.7	4-3-3	美浦中野	454(-4)	2019100792	05585	01010
202305020509	4	8	8	ロマンシングブルー	牝4	56.0	横山武	2:00.3	1.3/4	3.0	3.8	34.0	3-3-3	栗東渡辺	470(+8)	2019105301	01170	01155
202305020509	5	7	7	ダノンターキッシュ	牡5	58.0	藤岡康	2:00.6	1.3/4	7.0	38.9	34.1	6-5-6	栗東寺島	452(-6)	2018100410	01116	01158
202305020509	6	8	9	ブラックデビル	セ8	58.0	永野	2:01.1	3	8.0	248.8	34.6	4-5-6	美浦中野	474(+6)	2015105451	01188	01010
202305020509	7	4	4	バニシングポイント	セ5	58.0	戸崎圭	2:01.4	1.1/2	4.0	18.9	34.5	8-8-8	美浦加藤征	476(-12)	2018110086	05386	01059
202305020509	8	2	2	アオイゴールド	牝5	56.0	柴田大	2:01.5	3/4	5.0	26.1	35.6	1-1-1	美浦和田雄	470(-2)	2018102985	01009	01143
202305020509	9	3	3	クリノキングボス	牡6	58.0	岩部	2:02.4	5	9.0	376.6	35.5	8-8-8	美浦天間	472(-4)	2017105720	00726	01090
202305020510	1	6	12	サトノロイヤル	牡5	57.0	津村	1:36.5		4.0	5.6	36.7	3-2	栗東新谷	494(-12)	2018103116	01092	01172
202305020510	2	3	6	サトノアポロン	セ5	55.0	丸田	1:36.6	1/2	10.0	39.0	36.6	5-6	栗東安田隆	490(0)	2018105214	01117	00438
202305020510	3	4	7	グランツアーテム	牡5	55.0	三浦	1:36.8	3/4	5.0	11.1	36.2	14-13	美浦中川	506(-6)	2018106693	01122	01081
202305020510	4	1	2	テーオードレフォン	牡4	56.0	古川吉	1:36.8	クビ	8.0	24.1	36.9	3-4	栗東梅田	490(-6)	2019101324	01015	01084
202305020510	5	1	1	ビヨンドザファザー	牡4	58.0	戸崎圭	1:37.1	1.3/4	2.0	4.2	36.4	15-15	栗東藤岡	516(+12)	2019101613	05386	01062
202305020510	6	3	5	モズマゾク	牡5	56.0	松岡	1:37.3	1	13.0	132.8	37.0	8-8	栗東杉山佳	494(+8)	2018101075	01085	01178
202305020510	7	4	8	サトノフウジン	牡6	55.0	レーン	1:37.3	クビ	1.0	4.1	36.9	12-10	美浦堀	472(-6)	2017104743	05585	01070
202305020510	8	6	11	クリノクラール	牡5	55.0	藤岡康	1:37.4	クビ	12.0	93.0	37.4	7-6	栗東武英	492(-8)	2018100126	01116	01161
202305020510	9	2	3	ラズルダズル	牡6	56.0	石川	1:37.8	2.1/2	11.0	52.2	37.3	12-13	栗東茶木	466(0)	2017105602	01150	01181
202305020510	10	7	14	ゴールドブリーズ	牡5	55.0	吉田豊	1:37.8	クビ	9.0	27.7	38.3	1-1	美浦深山	504(0)	2018102196	00733	01174
202305020510	11	7	13	グリュースゴット	セ5	55.0	田中勝	1:37.8	ハナ	6.0	12.3	37.9	5-4	美浦松永康	486(-2)	2018104392	00684	01093
202305020510	12	5	9	カシノブレンド	セ7	55.0	北村宏	1:37.9	1/2	16.0	313.5	37.1	16-15	美浦蛯名利	460(-10)	2016100297	01043	01131
202305020510	13	8	16	ボルサリーノ	牡6	56.0	Ｍデム	1:38.2	1.1/2	7.0	19.5	37.9	8-8	栗東杉山晴	476(-4)	2017103621	05212	01157
202305020510	14	2	4	ホウオウルーレット	牡4	57.0	横山和	1:38.3	3/4	3.0	4.5	37.9	10-10	美浦栗田	496(0)	2019105746	01140	01127
202305020510	15	8	15	プレフェリータ	牝5	52.0	永野	1:38.3	ハナ	15.0	157.1	38.6	2-2	美浦萩原	482(-4)	2018105460	01188	01017
202305020510	16	5	10	ラパンセソバージュ	牡6	55.0	西村太	1:38.4	クビ	14.0	142.3	38.0	10-10	美浦大竹	470(-4)	2017106037	01131	01102
202305020511	1	3	3	パクスオトマニカ	牡3	56.0	田辺	2:01.2		2.0	3.2	33.6	1-1-1	美浦久保田	476(-4)	2020103496	01075	01067
202305020511	2	5	5	アヴニールドブリエ	牡3	56.0	レーン	2:01.3	1	1.0	1.8	33.6	4-4-2	美浦宮田	510(-6)	2020103803	05585	01175
202305020511	3	6	6	フォトンブルー	牡3	56.0	戸崎圭	2:01.5	1	3.0	5.4	33.4	5-5-7	栗東武幸	520(-4)	2020103405	05386	01160
202305020511	4	4	4	イケイケドンドン	牡3	56.0	大野	2:01.7	1.1/4	5.0	15.7	33.7	6-6-5	美浦松山	458(+2)	2020107121	01096	01100
202305020511	5	1	1	ランプシー	牡3	56.0	横山和	2:02.0	1.3/4	4.0	9.3	34.1	2-2-5	美浦斎藤誠	458(-6)	2020102973	01140	01086
202305020511	6	7	7	トラストエムシー	牡3	56.0	藤岡康	2:02.1	3/4	6.0	23.3	34.4	2-2-2	栗東北出	430(-10)	2020103502	01116	01078
202305020511	7	2	2	トーセントラム	牡3	56.0	田中勝	2:02.4	1.3/4	7.0	72.0	34.6	7-6-2	美浦小桧山	432(-2)	2020102535	00684	01005
202305020512	1	5	5	ハーツラプソディ	牝5	56.0	藤岡康	1:21.0		3.0	5.9	33.8	9-9	栗東今野	510(+6)	2018100397	01116	01128
202305020512	2	3	3	ティーガーデン	牡4	58.0	レーン	1:21.1	1/2	1.0	2.5	34.0	8-7	美浦萩原	498(-6)	2019105529	05585	01017
202305020512	3	7	7	ココリホウオウ	牡5	58.0	北村宏	1:21.1	クビ	2.0	3.8	34.4	5-5	美浦古賀	472(-4)	2018103957	01043	01079
202305020512	4	8	9	ルルローズ	牝5	56.0	杉原	1:21.2	1/2	5.0	9.4	34.9	2-2	美浦伊藤大	466(0)	2018105874	01135	01109
202305020512	5	1	1	アルママ	牡7	58.0	柴田大	1:21.3	1/2	8.0	23.0	34.8	3-3	美浦畠山	478(0)	2016106022	01009	01048
202305020512	6	6	6	クラリティスケール	牝4	56.0	横山和	1:21.3	クビ	7.0	20.0	34.3	7-7	美浦菊沢	452(+2)	2019103442	01140	01115
202305020512	7	8	10	ゲンパチアイアン	牡6	55.0	▲小林勝	1:21.3	ハナ	6.0	19.4	35.1	1-1	美浦西田	488(-10)	2017103871	01205	01187
202305020512	8	7	8	アスターディゴン	牡4	58.0	石橋脩	1:21.4	1/2	9.0	26.5	34.9	3-3	栗東中竹	478(0)	2019103563	01077	01039
202305020512	9	4	4	ベッラノーヴァ	牝5	56.0	津村	1:21.5	1/2	4.0	7.5	33.9	10-10	美浦金成	418(-4)	2018105253	01092	01132
202305020512	10	2	2	ネバーゴーンアウト	セ6	58.0	木幡巧	1:22.1	3.1/2	10.0	210.3	35.4	6-5	美浦加藤和	490(+2)	2017102518	01162	01077
202308010501	1	8	15	スナークメモリー	牝3	54.0	国分恭	1:25.7		4.0	14.4	37.8	8-7	栗東川村	430(+2)	2020105167	01124	01003
